Campaign_ID,Budget,Clicks,Conversions,Revenue_Generated,ROI,Subscription_Tier,Subscription_Length,Discount_Level,Units_Sold,Bundle_Price,Customer_Satisfaction_Post_Refund,Common_Keywords,Conversion_Rate,CPA,ROAS,Revenue_per_Unit
CMP_YUK4FI,43941.13,1299,850,95224.39,2.32,Standard,13,30,69,137.02,3,Innovative,0.6543494996150885,51.695447058823525,2.1670901499346966,1380.0636231884057
CMP_F130FU,34534.49,2128,758,27758.56,0.54,Basic,11,33,186,177.9,2,Durable,0.35620300751879697,45.56001319261213,0.8037923826296552,149.23956989247313
CMP_NB67S5,47927.3,4738,758,38209.89,3.71,Basic,17,20,171,229.01,4,Affordable,0.15998311523849726,63.22862796833773,0.7972468718246176,223.44964912280702
CMP_NB11ZP,1841.02,4482,536,28895.38,3.92,Premium,30,66,1,473.89,2,Affordable,0.11958946898705936,3.434738805970149,15.695310208471392,28895.38
CMP_V21PDM,7852.34,1847,474,35310.15,2.13,Basic,28,55,114,333.86,3,Durable,0.2566323768272875,16.566118143459917,4.496767842452059,309.73815789473684
CMP_6LWK5E,41052.16,2734,771,74457.3,0.83,Premium,1,18,43,257.35,2,Durable,0.28200438917337234,53.24534370946823,1.813724296114991,1731.5651162790698
CMP_72AA4I,40242.84,1219,578,26126.51,0.52,Basic,13,46,17,50.06,3,Affordable,0.4741591468416735,69.62429065743945,0.6492213273218292,1536.8535294117646
CMP_PARN14,2596.47,746,178,95004.77,1.94,Premium,1,51,80,185.34,4,Innovative,0.2386058981233244,14.586910112359549,36.5899740801935,1187.559625
CMP_2CAH50,49565.83,1549,211,86079.41,2.57,Basic,35,37,117,383.23,3,Stylish,0.13621691413815365,234.9091469194313,1.736668386265296,735.721452991453
CMP_Z605NF,49945.04,3762,241,76430.25,4.58,Basic,20,41,52,260.5,1,Stylish,0.06406166932482722,207.24082987551867,1.530287091571055,1469.8125
CMP_LT4V1O,47907.3,3301,459,26607.88,2.49,Premium,9,24,198,362.22,4,Innovative,0.13904877309906089,104.3732026143791,0.5554034562582321,134.38323232323233
CMP_7EMTSC,23854.68,4735,770,75030.34,3.65,Premium,34,46,82,255.62,3,Stylish,0.16261879619852165,30.980103896103895,3.1453090127388,915.0041463414634
CMP_3ZPE13,8533.36,458,325,4714.27,3.08,Standard,34,26,90,226.28,1,Innovative,0.7096069868995634,26.25649230769231,0.5524517892131587,52.38077777777778
CMP_H19KEE,26944.84,4104,75,38764.67,4.74,Premium,31,17,13,457.76,3,Durable,0.01827485380116959,359.26453333333336,1.4386676632705928,2981.897692307692
CMP_CD2YBU,21953.31,1050,473,92782.05,4.95,Standard,10,14,63,126.96,2,Stylish,0.4504761904761905,46.41291754756871,4.226335345330613,1472.7309523809524
CMP_RGCPZA,3269.89,900,663,62307.88,4.0,Basic,15,30,180,200.47,1,Innovative,0.7366666666666667,4.931960784313725,19.055038548697357,346.1548888888889
CMP_QLEZNL,30427.87,1630,334,39197.91,2.0,Basic,25,53,147,320.55,4,Affordable,0.2049079754601227,91.10140718562874,1.2882239210302924,266.65244897959184
CMP_Z619XG,9769.34,1021,78,85914.32,3.25,Premium,7,26,131,82.7,4,Innovative,0.07639569049951028,125.24794871794872,8.794280882843672,655.8345038167939
CMP_ZN19DU,49258.88,262,362,44353.16,2.63,Premium,30,31,177,135.76,1,Stylish,1.381679389312977,136.0742541436464,0.9004094287162032,250.58282485875708
CMP_O9088Z,43335.44,3026,78,39866.42,4.47,Premium,33,37,62,90.68,2,Innovative,0.025776602775941838,555.5825641025641,0.9199495839894551,643.0067741935484
CMP_6C93CL,12580.2,1490,150,77389.17,2.15,Standard,12,26,64,492.49,4,Innovative,0.10067114093959731,83.86800000000001,6.151664520436876,1209.20578125
CMP_ZFOQ1H,8030.36,4656,852,34513.41,0.96,Standard,23,26,178,485.05,4,Durable,0.18298969072164947,9.425305164319248,4.2978658491026565,193.89556179775283
CMP_SY8D8X,22655.7,4681,258,45905.24,0.7,Premium,12,48,147,320.93,4,Innovative,0.05511642811365093,87.81279069767442,2.026211505272404,312.28054421768707
CMP_TNDB11,48668.98,4505,419,31193.57,2.37,Premium,32,48,108,292.59,2,Affordable,0.093007769145394,116.15508353221958,0.6409333008417271,288.82935185185187
CMP_LC61B7,29212.89,2289,539,63670.12,0.96,Premium,21,48,173,110.88,3,Innovative,0.23547400611620795,54.19831168831169,2.1795214372833365,368.0353757225434
CMP_76NU6Q,10668.14,3138,318,46926.23,4.18,Basic,11,16,59,409.43,1,Affordable,0.10133843212237094,33.54761006289308,4.398726488403789,795.3598305084746
CMP_JCDP6Y,48050.96,3433,883,66652.61,4.52,Premium,29,39,152,182.5,1,Affordable,0.25720943780949607,54.41784824462061,1.387123379012615,438.50401315789475
CMP_1H6YUQ,30285.26,1339,997,42922.33,4.04,Standard,8,31,56,247.94,3,Stylish,0.7445855115758029,30.376389167502506,1.4172680043030836,766.4701785714286
CMP_IX9TB2,17203.48,3184,791,86951.15,3.46,Standard,10,67,117,55.85,4,Durable,0.24842964824120603,21.749026548672568,5.054276809110714,743.1722222222222
CMP_OOIK8Y,13547.31,3970,175,80876.62,4.16,Basic,16,16,63,221.67,1,Innovative,0.04408060453400504,77.4132,5.969939419707676,1283.755873015873
CMP_V4Y3VO,24816.13,3984,289,42899.17,1.42,Basic,12,26,38,430.34,3,Durable,0.07254016064257028,85.86896193771626,1.7286809023002376,1128.9255263157895
CMP_31Y9RE,24863.52,795,823,81870.03,1.77,Premium,29,68,6,176.97,1,Affordable,1.0352201257861635,30.210838396111786,3.2927771289021024,13645.005
CMP_MPPBDS,17694.55,705,69,79554.14,1.85,Basic,10,66,52,286.25,4,Stylish,0.09787234042553192,256.4427536231884,4.495968532683793,1529.8873076923078
CMP_PG8468,48655.23,3958,916,38198.11,0.99,Standard,14,35,63,442.05,2,Affordable,0.2314300151591713,53.1170633187773,0.7850771643665028,606.3192063492064
CMP_0IKBLJ,41683.41,2659,971,39993.12,4.46,Basic,19,50,112,141.41,2,Affordable,0.3651748777735991,42.92833161688981,0.9594493348792721,357.0814285714286
CMP_AVCYI7,37484.81,2432,609,18058.44,0.68,Standard,22,44,170,221.99,2,Durable,0.2504111842105263,61.55141215106732,0.48175354230153494,106.22611764705881
CMP_PK2BTU,12611.76,4211,591,13080.33,0.98,Basic,31,15,135,142.18,2,Durable,0.14034671099501306,21.33969543147208,1.0371534187139622,96.89133333333334
CMP_LK119Q,11059.96,2432,65,83023.31,0.55,Premium,11,21,33,426.73,4,Innovative,0.026726973684210526,170.15323076923076,7.506655539441373,2515.8578787878787
CMP_1ZJKDQ,28283.56,811,337,66094.57,3.29,Basic,8,63,11,403.22,4,Affordable,0.4155363748458693,83.92747774480712,2.3368546958020846,6008.597272727274
CMP_77KLHU,3927.8,2393,429,43657.51,2.22,Premium,4,16,60,472.95,1,Durable,0.17927287923109067,9.155710955710957,11.115003309740821,727.6251666666667
CMP_2OD5J5,25385.01,1945,448,47279.05,0.71,Basic,12,10,133,400.19,4,Affordable,0.23033419023136248,56.66296875,1.8624790772191937,355.48157894736846
CMP_Y2O6NK,19771.46,256,213,90517.46,0.94,Standard,29,30,157,412.36,3,Affordable,0.83203125,92.8237558685446,4.578187953747473,576.5443312101911
CMP_AP1OP8,10756.06,1731,954,39316.97,3.54,Premium,30,19,118,288.73,3,Innovative,0.5511265164644714,11.274696016771488,3.655331971000534,333.19466101694917
CMP_M407AE,20117.17,607,215,75688.94,1.86,Standard,12,33,163,296.69,4,Affordable,0.3542009884678748,93.56823255813953,3.7624049505969284,464.34932515337425
CMP_D0IZJL,35827.41,1214,510,31790.17,4.76,Basic,5,20,176,254.37,2,Affordable,0.4200988467874794,70.24982352941177,0.887314209986153,180.6259659090909
CMP_4YL09C,24285.8,701,207,29084.77,2.09,Premium,31,16,3,451.92,3,Stylish,0.29529243937232524,117.32270531400965,1.197603949633119,9694.923333333334
CMP_7ZQIVY,47411.49,119,583,48335.31,4.95,Basic,1,37,2,193.34,2,Innovative,4.899159663865547,81.32331046312179,1.0194851501186737,24167.655
CMP_JLWT6V,34888.9,4505,836,83236.55,4.72,Basic,23,34,25,193.75,2,Innovative,0.18557158712541622,41.73313397129187,2.3857602274648957,3329.462
CMP_MQ99J1,12500.41,561,958,26609.68,2.24,Premium,28,42,117,78.28,4,Stylish,1.7076648841354725,13.048444676409186,2.1287045784898257,227.4331623931624
CMP_Z4YO5B,20225.52,4943,897,97452.38,0.86,Basic,33,55,106,202.24,1,Durable,0.1814687436779284,22.547959866220737,4.818287984684695,919.3620754716982
CMP_33449O,8756.76,55,545,56188.77,1.58,Basic,28,47,67,493.17,3,Affordable,9.909090909090908,16.067449541284404,6.416616419771696,838.6383582089552
CMP_72FVL7,7673.15,2897,362,62806.58,4.69,Basic,34,40,139,407.87,2,Durable,0.12495685191577494,21.196546961325964,8.185240742068121,451.84589928057557
CMP_UZUGOY,42640.64,3535,295,37689.74,1.48,Basic,30,20,3,209.79,3,Durable,0.08345120226308345,144.54454237288135,0.8838924556479452,12563.246666666666
CMP_K6W4IJ,9726.53,3293,687,37912.57,3.79,Basic,20,69,32,196.57,2,Durable,0.20862435469177043,14.15797671033479,3.897851546234885,1184.7678125
CMP_VY7EO6,35430.15,1640,983,38075.86,3.0,Basic,32,32,114,375.56,3,Stylish,0.599390243902439,36.04287894201424,1.0746739711799131,333.99877192982456
CMP_ROA7VJ,9745.03,3205,188,43922.32,4.95,Standard,9,39,135,370.82,2,Stylish,0.058658346333853355,51.835265957446815,4.507150824574167,325.3505185185185
CMP_AC9BXQ,8823.81,1945,492,34946.48,2.51,Basic,29,28,97,423.69,3,Innovative,0.25295629820051413,17.934573170731706,3.960475123557738,360.27298969072166
CMP_PN1Q1D,21256.93,2292,78,59185.76,3.02,Basic,15,60,1,293.15,4,Durable,0.034031413612565446,272.5247435897436,2.784304224551711,59185.76
CMP_7HCJ6M,38206.86,2126,855,38584.45,1.04,Premium,14,48,3,187.44,1,Durable,0.4021636876763876,44.68638596491228,1.009882780212768,12861.483333333332
CMP_085NO5,7875.38,4613,379,76560.09,3.46,Premium,6,59,180,269.17,2,Durable,0.08215911554303057,20.779366754617413,9.721447092076826,425.3338333333333
CMP_O3UG09,27332.47,2146,229,17339.72,3.75,Premium,9,28,151,468.84,4,Affordable,0.10671015843429636,119.35576419213974,0.6344000377572901,114.83258278145696
CMP_L6WJ8H,8695.69,4874,447,42232.29,1.23,Basic,28,37,19,190.55,2,Affordable,0.09171112022979072,19.4534451901566,4.856692223388828,2222.752105263158
CMP_EY94FL,28126.9,3822,894,11243.04,1.43,Premium,23,68,6,299.82,1,Stylish,0.23390894819466249,31.46185682326622,0.39972552965310787,1873.8400000000001
CMP_ASGAZL,28508.33,35,801,75391.1,1.84,Standard,9,33,87,206.68,1,Affordable,22.885714285714286,35.59092384519351,2.644528809649671,866.564367816092
CMP_0GWNLR,8604.85,3555,864,48770.17,2.94,Standard,2,63,176,58.72,2,Durable,0.2430379746835443,9.95931712962963,5.667753650557534,277.10323863636364
CMP_4KHM68,45959.52,4869,267,11182.7,1.69,Standard,11,20,102,396.16,1,Stylish,0.05483672211953173,172.13303370786517,0.24331629225022372,109.6343137254902
CMP_GLUQG5,19338.02,4099,251,58594.52,2.52,Premium,21,30,141,421.4,2,Affordable,0.061234447426201516,77.04390438247012,3.0300165166857824,415.5639716312057
CMP_7OKRU9,46726.66,3419,65,94100.23,4.45,Premium,7,48,190,359.52,2,Durable,0.019011406844106463,718.8716923076923,2.0138445589733993,495.2643684210526
CMP_6AYK3T,13279.16,1535,650,70157.52,1.88,Basic,24,50,195,112.42,2,Innovative,0.4234527687296417,20.429476923076923,5.283279966503906,359.78215384615385
CMP_DZZ5H7,48057.25,3111,693,40005.47,3.95,Basic,3,25,23,492.45,4,Affordable,0.2227579556412729,69.3466810966811,0.8324544163471693,1739.3682608695653
CMP_8V26TO,8215.49,1870,723,14453.4,0.84,Premium,14,20,72,490.0,1,Affordable,0.3866310160427808,11.363056708160443,1.7592864211386052,200.74166666666667
CMP_QAG9NQ,33046.02,681,126,26041.03,1.08,Premium,31,63,189,321.34,2,Durable,0.18502202643171806,262.27,0.7880231870585324,137.7832275132275
CMP_XQN197,18178.62,1137,137,56755.99,1.39,Premium,15,65,85,234.46,4,Affordable,0.12049252418645559,132.69065693430656,3.1221286324264437,667.7175294117646
CMP_WQGVO6,32058.46,2717,228,10366.0,4.44,Basic,29,51,178,341.92,2,Durable,0.08391608391608392,140.60728070175438,0.32334678584061743,58.235955056179776
CMP_K9OG3K,4973.26,237,560,56297.34,3.18,Standard,35,14,89,335.1,2,Stylish,2.3628691983122363,8.880821428571428,11.320007399572916,632.5543820224718
CMP_299TU7,3266.48,3334,923,78208.41,2.58,Basic,32,59,72,206.37,2,Affordable,0.27684463107378526,3.5389815817984833,23.942718155323163,1086.2279166666667
CMP_CJFBTI,12043.52,2800,852,78934.17,1.58,Standard,18,68,197,181.71,1,Affordable,0.30428571428571427,14.135586854460094,6.55407804362844,400.6810659898477
CMP_HYB6YA,19239.51,3740,545,40452.44,1.65,Premium,24,59,146,112.17,4,Innovative,0.14572192513368984,35.301853211009174,2.102571219329391,277.0715068493151
CMP_2V8CBE,43199.29,4024,553,69314.38,1.11,Premium,1,32,48,480.23,3,Stylish,0.13742544731610337,78.11806509945751,1.604525907717465,1444.0495833333334
CMP_82SCK8,14815.26,3569,111,80020.18,4.79,Premium,34,27,2,416.89,1,Stylish,0.031101148781171196,133.4708108108108,5.401199843944689,40010.09
CMP_Y50SB3,15650.81,3097,133,25694.57,1.21,Premium,14,46,193,64.71,2,Stylish,0.04294478527607362,117.67526315789473,1.6417405872283928,133.13248704663212
CMP_4F28TV,40090.84,3027,688,16654.86,3.74,Basic,33,31,98,242.31,1,Stylish,0.22728774364056822,58.271569767441854,0.41542806286922407,169.94755102040816
CMP_JQC32N,47529.45,1852,904,39462.92,1.73,Basic,34,37,171,95.7,2,Affordable,0.48812095032397407,52.576825221238934,0.830283539994677,230.77730994152046
CMP_PS4FS2,17181.43,4103,612,23324.5,4.21,Standard,19,43,80,102.32,3,Stylish,0.149159151840117,28.07423202614379,1.3575412523870247,291.55625
CMP_AUI9LF,48026.36,1254,732,90840.64,0.88,Standard,11,19,121,456.33,2,Durable,0.583732057416268,65.60978142076503,1.8914745985329722,750.7490909090909
CMP_YW79U4,30612.47,3458,809,95603.19,2.41,Premium,14,54,199,138.05,1,Durable,0.23395026026604973,37.83988875154512,3.123014575432822,480.41804020100506
CMP_X2X20X,44888.6,1946,144,91096.33,3.89,Basic,29,47,8,432.1,1,Stylish,0.07399794450154162,311.7263888888889,2.0293867485285797,11387.04125
CMP_63JX47,20762.24,1004,613,94905.71,4.62,Premium,8,13,44,221.42,1,Stylish,0.6105577689243028,33.86988580750408,4.571072774421257,2156.9479545454546
CMP_RX1NHB,43687.82,4952,357,4380.41,0.53,Premium,21,19,42,201.72,4,Innovative,0.07209208400646204,122.37484593837534,0.10026616114056504,104.2954761904762
CMP_RJ26CL,47821.37,2587,386,70883.49,1.01,Basic,23,49,71,177.24,1,Innovative,0.14920757634325474,123.88955958549224,1.4822555271837674,998.3590140845071
CMP_VTRYTL,21155.25,2082,917,45392.05,1.29,Premium,18,45,64,54.09,2,Innovative,0.4404418828049952,23.070065430752454,2.1456636059606953,709.25078125
CMP_JG4RCH,41132.95,2299,567,62801.18,4.28,Premium,10,13,37,288.32,4,Durable,0.2466289691170074,72.54488536155202,1.5267852172042122,1697.3291891891893
CMP_J2S1GZ,14472.74,4630,3,83133.82,2.82,Premium,6,60,140,332.54,3,Stylish,0.0006479481641468683,4824.246666666667,5.744165928497299,593.8130000000001
CMP_MU66ST,44904.32,3660,470,39741.7,4.74,Premium,4,60,147,287.0,1,Durable,0.1284153005464481,95.54110638297873,0.8850306607471173,270.3517006802721
CMP_VZLAEI,47658.57,4070,503,26627.65,4.29,Premium,14,31,89,484.87,4,Affordable,0.12358722358722359,94.748648111332,0.5587169317081901,299.1870786516854
CMP_HWKME5,5533.28,2571,760,51522.29,2.8,Standard,14,63,74,440.06,1,Innovative,0.2956048230260599,7.280631578947368,9.311346976838331,696.2471621621622
CMP_S5NP5T,48923.38,194,824,65053.07,3.65,Premium,23,61,36,414.69,4,Stylish,4.247422680412371,59.37303398058252,1.3296928789466305,1807.0297222222223
CMP_Q5VW0V,6262.66,4633,47,66226.9,4.19,Standard,33,37,100,133.12,1,Affordable,0.010144614720483489,133.24808510638297,10.574883515950091,662.2689999999999
CMP_GGDPY4,48594.28,1066,448,51173.14,4.42,Basic,24,43,66,448.99,4,Affordable,0.4202626641651032,108.469375,1.0530692089686275,775.3506060606061
CMP_J2KKEF,47567.04,2824,517,20611.38,2.47,Basic,11,36,23,304.88,3,Innovative,0.18307365439093484,92.00588007736944,0.43331222628105515,896.1469565217392
CMP_BWHMLT,42592.99,4028,775,49475.62,0.79,Standard,2,68,56,322.31,4,Durable,0.19240317775571003,54.95869677419355,1.161590674897442,883.4932142857143
CMP_CB7E4E,49520.77,2603,537,65701.23,4.47,Premium,34,64,70,464.69,2,Durable,0.20630042258932002,92.21744878957169,1.3267408806446266,938.5889999999999
CMP_WSFX8D,20182.11,72,582,48785.42,2.41,Premium,25,67,171,249.77,2,Innovative,8.083333333333334,34.67716494845361,2.417260633303455,285.2948538011696
CMP_8ABUTC,8677.25,4368,23,29110.45,3.07,Standard,28,56,136,426.58,4,Durable,0.005265567765567766,377.2717391304348,3.354801348353453,214.04742647058825
CMP_ILY898,25513.26,1231,632,5801.58,2.07,Basic,28,50,164,212.55,2,Stylish,0.5134037367993501,40.36908227848101,0.2273946959345846,35.37548780487805
CMP_A7SUBS,46689.56,2570,318,48239.64,3.77,Standard,33,57,116,333.69,1,Stylish,0.12373540856031129,146.82251572327044,1.0331997131692825,415.85896551724136
CMP_V5U72A,5024.21,4427,102,45927.5,1.3,Basic,19,26,32,278.52,4,Affordable,0.023040433702281454,49.256960784313726,9.141238124998756,1435.234375
CMP_MKBDQS,40892.18,3620,691,13387.34,2.33,Basic,3,39,113,341.24,3,Affordable,0.19088397790055248,59.17826338639653,0.32738142109322615,118.47203539823009
CMP_ZHW0K4,6639.18,3387,771,18374.16,4.11,Basic,9,18,120,83.35,3,Innovative,0.22763507528786536,8.61112840466926,2.767534544928741,153.118
CMP_CN8HMZ,5001.2,1646,623,96170.83,0.55,Premium,6,36,60,416.16,1,Affordable,0.3784933171324423,8.02760834670947,19.229550907782134,1602.8471666666667
CMP_YD28N4,33283.73,182,577,89559.17,3.68,Basic,16,58,153,154.26,2,Stylish,3.17032967032967,57.684107452339695,2.690779248599841,585.3540522875817
CMP_A96KNO,39564.02,2087,462,17632.35,4.71,Premium,9,14,59,108.8,2,Stylish,0.22137038811691423,85.63640692640692,0.44566628972485606,298.85338983050843
CMP_IBFBPW,19687.3,1512,790,75502.34,3.54,Basic,27,27,172,351.09,2,Affordable,0.5224867724867724,24.920632911392403,3.8350784515906193,438.9670930232558
CMP_Y0PTK2,41272.73,2207,23,39161.56,1.54,Premium,11,29,54,324.97,3,Innovative,0.01042138649750793,1794.4665217391305,0.9488483073448254,725.214074074074
CMP_GJSMZW,30637.73,2702,433,63524.38,3.65,Basic,31,26,116,160.23,4,Innovative,0.16025166543301259,70.75688221709007,2.073403610515531,547.6239655172413
CMP_2QKV09,40332.2,799,750,73597.52,2.32,Premium,33,29,147,277.38,2,Stylish,0.9386733416770964,53.776266666666665,1.8247831757255992,500.66340136054424
CMP_J569D5,30786.18,4614,66,7743.02,1.2,Standard,12,14,79,343.98,2,Innovative,0.014304291287386216,466.4572727272727,0.2515096059335715,98.01291139240507
CMP_MALV37,39276.91,3719,542,85166.67,2.35,Standard,4,16,53,484.37,3,Stylish,0.14573810164022585,72.46662361623616,2.1683648229965136,1606.9183018867925
CMP_YCD8Z7,29379.85,2236,19,89651.45,2.35,Premium,35,33,170,479.87,1,Innovative,0.00849731663685152,1546.307894736842,3.0514604397231437,527.3614705882353
CMP_EH0DLL,2251.41,771,908,15948.1,3.39,Premium,34,31,23,492.48,1,Durable,1.1776913099870299,2.4795264317180616,7.083605385069801,693.395652173913
CMP_T29XBT,942.87,3014,776,99832.22,4.07,Basic,15,55,153,278.32,1,Stylish,0.25746516257465163,1.2150386597938145,105.88121374102474,652.4981699346405
CMP_N4UBP5,5403.59,863,468,4555.91,0.87,Standard,15,51,2,81.39,1,Affordable,0.5422943221320974,11.54613247863248,0.8431265140397401,2277.955
CMP_YME143,9436.13,4833,718,97866.19,3.82,Standard,33,57,55,312.48,4,Durable,0.14856196979102007,13.142242339832867,10.37143299212707,1779.3852727272729
CMP_8V5Z2T,36370.78,1870,470,78530.4,0.77,Standard,5,23,146,220.3,3,Stylish,0.25133689839572193,77.38463829787234,2.1591618326579742,537.8794520547945
CMP_XNM1CD,35620.09,3980,713,41818.93,4.79,Basic,6,25,86,372.64,4,Durable,0.17914572864321607,49.958050490883586,1.1740265114434019,486.26662790697674
CMP_97M3W2,1312.74,1346,519,15581.58,4.08,Premium,18,14,164,385.96,1,Innovative,0.38558692421991086,2.529364161849711,11.869509575391929,95.00963414634147
CMP_MYGP85,2911.44,4742,943,70737.24,4.42,Premium,11,20,77,61.01,2,Durable,0.1988612399831295,3.087423117709438,24.296306982111947,918.6654545454546
CMP_TLJY68,29733.08,2835,44,58274.94,0.86,Basic,5,58,33,284.98,4,Durable,0.015520282186948854,675.7518181818182,1.9599362057344882,1765.9072727272728
CMP_J0RQ93,29384.0,786,892,94732.66,2.87,Basic,20,35,190,455.27,1,Durable,1.1348600508905853,32.94170403587444,3.2239538524367,498.59294736842105
CMP_14L7KY,23517.7,1612,736,98257.58,4.39,Basic,30,29,184,276.38,2,Durable,0.456575682382134,31.953396739130437,4.178026762821194,534.0085869565218
CMP_C3D525,41572.82,1963,193,4213.34,1.52,Basic,31,49,127,338.26,2,Stylish,0.09831889964340296,215.40321243523317,0.10134842909381658,33.175905511811024
CMP_7SVTTP,42359.58,2006,374,21742.09,0.93,Basic,2,40,90,84.9,3,Stylish,0.1864406779661017,113.2609090909091,0.5132744470082092,241.5787777777778
CMP_WVMIL4,22819.62,1607,347,38345.24,0.6,Premium,11,65,76,450.02,4,Innovative,0.21593030491599252,65.76259365994235,1.6803627755413981,504.54263157894735
CMP_IANNID,10737.2,2859,11,53089.37,1.02,Standard,31,42,84,191.8,1,Innovative,0.0038474991255683807,976.1090909090909,4.944433371828782,632.0163095238096
CMP_O0F3YQ,10542.45,2919,151,69659.67,3.59,Standard,15,42,43,181.68,2,Innovative,0.05173004453579993,69.81754966887418,6.607540941621728,1619.9923255813953
CMP_CVQ1T7,17231.13,4852,82,54666.48,2.28,Standard,35,59,6,351.59,1,Affordable,0.016900247320692497,210.1357317073171,3.172541789192003,9111.08
CMP_2LRH3W,22522.17,1558,878,89962.11,4.04,Standard,5,59,139,139.7,1,Durable,0.5635430038510911,25.65167425968109,3.9943802040389538,647.2094244604317
CMP_YWDP1X,41434.75,4086,614,98172.11,3.84,Premium,31,35,72,92.17,4,Durable,0.15026921194322077,67.48330618892508,2.3693182654655813,1363.5015277777777
CMP_ZHYI6X,21997.07,1011,535,85215.89,3.03,Standard,28,34,25,169.19,3,Durable,0.5291790306627102,41.116018691588785,3.873965487221707,3408.6356
CMP_9Q8JCS,36683.08,1035,876,1872.06,1.37,Standard,1,55,167,107.09,3,Stylish,0.8463768115942029,41.87566210045662,0.051033337440585684,11.209940119760478
CMP_TKTDWS,7554.61,1281,941,18459.77,0.56,Standard,18,10,39,201.39,2,Durable,0.7345823575331772,8.0282784272051,2.4435106511123674,473.3274358974359
CMP_28M9YZ,10496.75,86,444,88637.64,0.57,Basic,31,41,118,333.78,3,Stylish,5.162790697674419,23.64132882882883,8.444293709957844,751.1664406779661
CMP_EXPYUL,10752.4,1032,246,39712.97,2.23,Standard,4,24,124,305.92,2,Stylish,0.23837209302325582,43.708943089430896,3.6934051932591796,320.2658870967742
CMP_MZPJWN,40348.43,3403,616,88317.93,3.79,Basic,30,40,192,86.56,4,Durable,0.1810167499265354,65.50069805194805,2.188881450901559,459.98921874999996
CMP_31VNFZ,15726.07,719,167,89443.1,2.33,Basic,4,26,54,295.57,2,Innovative,0.23226703755215578,94.16808383233533,5.687568477057523,1656.3537037037038
CMP_DCFYXJ,30808.77,1387,131,59270.35,4.8,Basic,14,11,163,76.42,2,Affordable,0.09444844989185291,235.18145038167938,1.9238142256247166,363.6217791411043
CMP_7DFGZN,7289.89,3673,240,85693.62,3.96,Standard,11,32,134,190.67,4,Affordable,0.06534168254832562,30.37454166666667,11.755132107617534,639.5046268656716
CMP_QH9GEQ,32671.42,4885,444,51627.41,0.91,Basic,5,55,109,51.82,4,Innovative,0.09089048106448311,73.58427927927927,1.580200982999821,473.6459633027523
CMP_P6AYAV,33134.99,3481,972,32034.42,4.32,Premium,13,47,61,418.03,4,Affordable,0.27923010629129563,34.08949588477366,0.9667852623465406,525.1544262295082
CMP_WNAQSE,37835.8,3172,20,67407.16,3.14,Premium,33,18,162,468.17,2,Innovative,0.006305170239596469,1891.7900000000002,1.7815708931752468,416.0935802469136
CMP_N7ZGFB,7763.64,4155,884,13995.81,0.81,Basic,19,13,92,175.44,4,Stylish,0.21275571600481347,8.78239819004525,1.8027381486003986,152.12836956521738
CMP_E3OI4O,9046.67,3824,512,42733.94,1.13,Standard,34,51,163,455.07,2,Innovative,0.13389121338912133,17.66927734375,4.723720440780973,262.1714110429448
CMP_OJXBHY,25652.42,816,161,93139.03,2.9,Premium,12,61,184,457.59,1,Innovative,0.19730392156862744,159.33180124223603,3.630808711224906,506.1903804347826
CMP_GFSYK7,29481.59,1420,458,5589.97,4.26,Premium,24,48,21,134.6,1,Durable,0.32253521126760565,64.37028384279476,0.18960883724385286,266.18904761904764
CMP_7UIYLG,39479.97,3835,693,27417.49,2.19,Premium,16,52,30,430.98,1,Durable,0.18070404172099086,56.96965367965368,0.6944658265951064,913.9163333333333
CMP_KS74K9,39414.03,4213,255,89198.29,3.19,Premium,23,33,39,365.33,1,Durable,0.06052694042250178,154.56482352941177,2.263110115864833,2287.135641025641
CMP_MJ9MGH,31718.1,3906,127,57589.45,3.24,Basic,1,16,100,311.61,4,Innovative,0.032514080901177675,249.7488188976378,1.8156651880156756,575.8945
CMP_BPCCSQ,2163.26,2249,607,6477.98,3.48,Basic,32,51,173,133.52,1,Innovative,0.269897732325478,3.5638550247116974,2.99454526963934,37.444971098265896
CMP_GPTFTC,43456.82,3775,59,79947.17,4.2,Basic,4,51,57,207.61,2,Durable,0.015629139072847683,736.5562711864407,1.8396921357798384,1402.5819298245615
CMP_H2FLSS,45438.59,4054,7,11733.33,1.58,Basic,13,10,158,339.53,1,Affordable,0.001726689689195856,6491.227142857142,0.2582239017539937,74.26158227848101
CMP_1S478N,26656.01,3167,356,88166.33,2.64,Premium,14,27,53,63.97,2,Affordable,0.11240922008209663,74.87643258426966,3.3075591583286474,1663.5156603773585
CMP_0D69YB,30154.48,2352,26,11119.21,1.07,Basic,13,48,135,303.84,4,Innovative,0.011054421768707483,1159.7876923076924,0.36874156012638915,82.36451851851851
CMP_QT7CND,7158.32,1160,918,50924.42,3.65,Standard,12,10,97,191.68,4,Stylish,0.7913793103448276,7.797734204793028,7.114018373026073,524.9940206185566
CMP_2ARR4X,11568.98,4609,124,37096.89,4.39,Basic,20,47,126,65.95,1,Durable,0.026903883705793014,93.29822580645161,3.2065826027877997,294.4197619047619
CMP_FN4DA9,4889.51,1108,791,54898.3,4.44,Standard,2,40,160,401.54,1,Affordable,0.7138989169675091,6.1814285714285715,11.227771289965661,343.114375
CMP_TJ32VD,25870.91,3841,174,48135.27,4.03,Basic,25,69,135,97.62,2,Affordable,0.0453007029419422,148.6833908045977,1.8605943896059318,356.55755555555555
